Customer ID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude
1492-KGETH;1;United States;California;Ojai;93023;34.581308, -118.931948;34,581308;-118,931948
8859-YSTWS;1;United States;California;Port Hueneme;93041;34.110124, -119.100972;34,110124;-119,100972
7601-DHFWZ;1;United States;California;Simi Valley;93063;34.296813, -118.685703;34,296813;-118,685703
0487-VVUVK;1;United States;California;Santa Barbara;93109;34.406256, -119.726936;34,406256;-119,726936
3913-FCUUW;1;United States;California;Hanford;93230;36.29223, -119.622676;36,292230;-119,622676
9555-SAHUZ;1;United States;California;Kernville;93238;35.852892, -118.397782;35,852892;-118,397782
8963-MQVYN;1;United States;California;Lost Hills;93249;35.637715, -119.893068;35,637715;-119,893068
4423-JWZJN;1;United States;California;Springville;93265;36.245926, -118.693138;36,245926;-118,693138
7452-FOLON;1;United States;California;Terra Bella;93270;35.939068, -119.043666;35,939068;-119,043666
6147-CBCRA;1;United States;California;Wofford Heights;93285;35.690535, -118.552784;35,690535;-118,552784
5666-MBJPT;1;United States;California;Bakersfield;93304;35.339796, -119.023552;35,339796;-119,023552
6469-QJKZW;1;United States;California;Arroyo Grande;93420;35.176236, -120.483243;35,176236;-120,483243
6370-ZVHDV;1;United States;California;Buellton;93427;34.631362, -120.238218;34,631362;-120,238218
5915-DGNVC;1;United States;California;Cambria;93428;35.591387, -121.032256;35,591387;-121,032256
3566-CAAYU;1;United States;California;Cayucos;93430;35.511833, -120.918713;35,511833;-120,918713
5619-XZZKR;1;United States;California;Santa Maria;93454;34.943523, -120.256729;34,943523;-120,256729
6476-YHMGA;1;United States;California;Benton;93512;37.653947, -118.231443;37,653947;-118,231443
4537-DKTAL;1;United States;California;Darwin;93522;36.319181, -117.593053;36,319181;-117,593053
8903-XEBGX;1;United States;California;Lancaster;93534;34.727529, -118.153098;34,727529;-118,153098
2888-ADFAO;1;United States;California;Palmdale;93551;34.613476, -118.256358;34,613476;-118,256358
8707-HOEDG;1;United States;California;Palmdale;93552;34.557711, -118.029441;34,557711;-118,029441
1431-CYWMH;1;United States;California;Fish Camp;93623;37.483535, -119.679414;37,483535;-119,679414
1116-FRYVH;1;United States;California;Kingsburg;93631;36.478239, -119.52137;36,478239;-119,521370
1183-CANVH;1;United States;California;Escondido;92027;33.141265, -116.967221;33,141265;-116,967221
6252-DFGTK;1;United States;California;O Neals;93645;37.140104, -119.657092;37,140104;-119,657092
4057-FKCZK;1;United States;California;Prather;93651;37.007238, -119.505661;37,007238;-119,505661
8661-BOYNW;1;United States;California;Tollhouse;93667;36.993666, -119.348267;36,993666;-119,348267
4815-GBTCD;1;United States;California;Wishon;93669;37.287758, -119.548156;37,287758;-119,548156
0980-PVMRC;1;United States;California;Squaw Valley;93675;36.719141, -119.202677;36,719141;-119,202677
0787-LHDYT;1;United States;California;Carmel Valley;93924;36.414611, -121.6386;36,414611;-121,638600
0374-IOEGQ;1;United States;California;Gonzales;93926;36.52588, -121.396719;36,525880;-121,396719
5321-NTRKC;1;United States;California;Pebble Beach;93953;36.587497, -121.944815;36,587497;-121,944815
9822-BIIGN;1;United States;California;Los Altos;94024;37.352911, -122.093002;37,352911;-122,093002
2971-SGAFL;1;United States;California;Millbrae;94030;37.601248, -122.403099;37,601248;-122,403099
2905-KFQUV;1;United States;California;Moss Beach;94038;37.515556, -122.502311;37,515556;-122,502311
9391-YZEJW;1;United States;California;Mountain View;94043;37.419725, -122.062947;37,419725;-122,062947
9114-VEPUF;1;United States;California;Redwood City;94065;37.527497, -122.230941;37,527497;-122,230941
9584-EXCDZ;1;United States;California;San Francisco;94103;37.773147, -122.411287;37,773147;-122,411287
7526-IVLYU;1;United States;California;San Francisco;94108;37.791998, -122.408653;37,791998;-122,408653
2296-DKZFP;1;United States;California;San Francisco;94118;37.781304, -122.461522;37,781304;-122,461522
8909-BOLNL;1;United States;California;San Francisco;94123;37.800254, -122.436975;37,800254;-122,436975
6603-YRDCJ;1;United States;California;San Francisco;94124;37.731505, -122.384532;37,731505;-122,384532
3549-ZTMNH;1;United States;California;San Mateo;94402;37.556634, -122.317723;37,556634;-122,317723
8033-ATFAS;1;United States;California;San Mateo;94404;37.556094, -122.272437;37,556094;-122,272437
0562-HKHML;1;United States;California;Alameda;94502;37.724817, -122.224363;37,724817;-122,224363
7054-ENNGU;1;United States;California;Benicia;94510;38.113533, -122.11926;38,113533;-122,119260
1455-HFBXA;1;United States;California;Bethel Island;94511;38.050558, -121.646924;38,050558;-121,646924
9402-CXWPL;1;United States;California;Birds Landing;94512;38.140719, -121.838298;38,140719;-121,838298
1628-BIZYP;1;United States;California;Brentwood;94513;37.908242, -121.682472;37,908242;-121,682472
5343-SGUBI;1;United States;California;Concord;94518;37.950248, -122.022455;37,950248;-122,022455
1976-AZZPJ;1;United States;California;Concord;94520;38.013825, -122.039144;38,013825;-122,039144
5144-PQCDZ;1;United States;California;Fairfield;94533;38.287136, -122.02711;38,287136;-122,027110
8514-VZHEB;1;United States;California;Travis Afb;94535;38.265899, -121.939461;38,265899;-121,939461
6625-IUTTT;1;United States;California;Fremont;94536;37.572273, -121.964583;37,572273;-121,964583
0068-FIGTF;1;United States;California;Fremont;94539;37.516791, -121.899117;37,516791;-121,899117
1840-BIUOG;1;United States;California;Hayward;94545;37.62984, -122.120843;37,629840;-122,120843
6080-LNESI;1;United States;California;Hercules;94547;37.991259, -122.214945;37,991259;-122,214945
1830-IPXVJ;1;United States;California;Lafayette;94549;37.907777, -122.127161;37,907777;-122,127161
8398-TBIYD;1;United States;California;Castro Valley;94552;37.722727, -122.02157;37,722727;-122,021570
4712-AUQZO;1;United States;California;Pinole;94564;37.996462, -122.293716;37,996462;-122,293716
5816-QVHRX;1;United States;California;San Leandro;94579;37.687264, -122.15728;37,687264;-122,157280
4430-YHXGG;1;United States;California;San Lorenzo;94580;37.676249, -122.132415;37,676249;-122,132415
2049-BAFNW;1;United States;California;Vallejo;94592;38.093701, -122.276589;38,093701;-122,276589
7163-OCEQI;1;United States;California;Walnut Creek;94596;37.900662, -122.052782;37,900662;-122,052782
1099-GODLO;1;United States;California;Berkeley;94709;37.878554, -122.26609;37,878554;-122,266090
5656-JAMLX;1;United States;California;Greenbrae;94904;37.946617, -122.563571;37,946617;-122,563571
0956-ACVZC;1;United States;California;Novato;94947;38.112166, -122.634384;38,112166;-122,634384
4896-CPRPF;1;United States;California;Valley Ford;94972;38.339996, -122.935056;38,339996;-122,935056
4487-ZYJZK;1;United States;California;Los Gatos;95032;37.233034, -121.947427;37,233034;-121,947427
0708-LGSMF;1;United States;California;Milpitas;95035;37.441931, -121.878502;37,441931;-121,878502
7634-HLQJR;1;United States;California;Moss Landing;95039;36.863303, -121.781632;36,863303;-121,781632
2516-XSJKX;1;United States;California;San Juan Bautista;95045;36.810568, -121.503022;36,810568;-121,503022
8331-ZXFOE;1;United States;California;Santa Clara;95054;37.393554, -121.965114;37,393554;-121,965114
7493-GVFIO;1;United States;California;Stockton;95202;37.959706, -121.287669;37,959706;-121,287669
9114-DPSIA;1;United States;California;Stockton;95205;37.965695, -121.260051;37,965695;-121,260051
1228-ZLNBX;1;United States;California;Farmington;95230;37.956963, -120.863055;37,956963;-120,863055
5614-DNZCE;1;United States;California;Wilseyville;95257;38.392686, -120.415951;38,392686;-120,415951
9638-JIQYA;1;United States;California;Ballico;95303;37.4695, -120.672724;37,469500;-120,672724
3190-ITQXP;1;United States;California;Ceres;95307;37.553469, -120.952825;37,553469;-120,952825
5010-IPEAQ;1;United States;California;Escalon;95320;37.818543, -121.006907;37,818543;-121,006907
8990-YOZLV;1;United States;California;Hickman;95323;37.605926, -120.69955;37,605926;-120,699550
3069-SSVSN;1;United States;California;Hilmar;95324;37.394536, -120.890747;37,394536;-120,890747
4343-EJVQB;1;United States;California;Mariposa;95338;37.526791, -119.99437;37,526791;-119,994370
4937-QPZPO;1;United States;California;Snelling;95369;37.521708, -120.426843;37,521708;-120,426843
2925-VDZHY;1;United States;California;Sonora;95370;37.982716, -120.343732;37,982716;-120,343732
6981-TDRFT;1;United States;California;Soulsbyville;95372;37.990574, -120.261821;37,990574;-120,261821
7542-CYDDM;1;United States;California;Turlock;95382;37.529656, -120.854357;37,529656;-120,854357
3058-WQDRE;1;United States;California;Branscomb;95417;39.710591, -123.682799;39,710591;-123,682799
6537-OTKMY;1;United States;California;Covelo;95428;39.83307, -123.178765;39,833070;-123,178765
8821-KVZKQ;1;United States;California;Fort Bragg;95437;39.455555, -123.683979;39,455555;-123,683979
2330-PQGDQ;1;United States;California;Gualala;95445;38.848082, -123.50608;38,848082;-123,506080
1452-UZOSF;1;United States;California;Guerneville;95446;38.52576, -123.013347;38,525760;-123,013347
6394-HHHZM;1;United States;California;Little River;95456;39.245911, -123.77214;39,245911;-123,772140
0665-XHDJU;1;United States;California;Monte Rio;95462;38.471049, -123.015549;38,471049;-123,015549
8265-HKSOW;1;United States;California;Occidental;95465;38.415003, -122.998726;38,415003;-122,998726
3544-FBCAS;1;United States;California;Philo;95466;39.094102, -123.500853;39,094102;-123,500853
3428-MMGUB;1;United States;California;Rio Nido;95471;38.522328, -122.97932;38,522328;-122,979320
6128-DAFVY;1;United States;California;Willits;95490;39.492046, -123.375818;39,492046;-123,375818
2661-GKBTK;1;United States;California;Eureka;95503;40.737431, -124.108897;40,737431;-124,108897
0824-VWDPO;1;United States;California;Mckinleyville;95519;40.965011, -124.015255;40,965011;-124,015255
2578-JQPHZ;1;United States;California;Bayside;95524;40.825486, -124.049485;40,825486;-124,049485
3278-FSIXX;1;United States;California;Blue Lake;95525;40.94338, -123.831799;40,943380;-123,831799
2946-KIQSP;1;United States;California;Fallbrook;92028;33.362575, -117.299644;33,362575;-117,299644
5003-OKNNK;1;United States;California;Hoopa;95546;41.163637, -123.704841;41,163637;-123,704841
4012-ZTHBR;1;United States;California;Kneeland;95549;40.664483, -123.865325;40,664483;-123,865325
2985-FMWYF;1;United States;California;Myers Flat;95554;40.267158, -123.805913;40,267158;-123,805913
2812-ENYMO;1;United States;California;Orick;95555;41.336354, -124.044354;41,336354;-124,044354
2717-HVIZY;1;United States;California;Orleans;95556;41.269521, -123.546958;41,269521;-123,546958
3422-GALYP;1;United States;California;Phillipsville;95559;40.184094, -123.745487;40,184094;-123,745487
7977-HXJKU;1;United States;California;Scotia;95565;40.440636, -124.098739;40,440636;-124,098739
3043-SUDUA;1;United States;California;West Sacramento;95605;38.592745, -121.540036;38,592745;-121,540036
5442-BHQNG;1;United States;California;Brooks;95606;38.809804, -122.241383;38,809804;-122,241383
3249-VHRIP;1;United States;California;Fiddletown;95629;38.513484, -120.704613;38,513484;-120,704613
2696-ECXKC;1;United States;California;Ione;95640;38.33788, -120.954202;38,337880;-120,954202
2081-KJSQF;1;United States;California;Isleton;95641;38.154823, -121.601358;38,154823;-121,601358
8735-DCXNF;1;United States;California;Pilot Hill;95664;38.803731, -121.043799;38,803731;-121,043799
1535-VTJOQ;1;United States;California;Thornton;95686;38.157794, -121.520223;38,157794;-121,520223
0943-ZQPXH;1;United States;California;Vacaville;95688;38.419088, -122.024568;38,419088;-122,024568
8608-OZTLB;1;United States;California;Applegate;95703;38.983388, -120.988814;38,983388;-120,988814
3777-XROBG;1;United States;California;Echo Lake;95721;38.851842, -120.076204;38,851842;-120,076204
4000-VGMQP;1;United States;California;Pollock Pines;95726;38.733908, -120.453416;38,733908;-120,453416
3466-RITXD;1;United States;California;Twin Bridges;95735;38.805481, -120.13287;38,805481;-120,132870
3258-ZKPAI;1;United States;California;Sacramento;95815;38.608405, -121.449942;38,608405;-121,449942
6728-CZFEI;1;United States;California;Sacramento;95819;38.567594, -121.437507;38,567594;-121,437507
2999-AANRQ;1;United States;California;Sacramento;95833;38.619049, -121.517552;38,619049;-121,517552
2096-XOTMO;1;United States;California;Marysville;95901;39.19514, -121.503883;39,195140;-121,503883
4609-KNNWG;1;United States;California;Dunnigan;95937;38.931425, -121.946081;38,931425;-121,946081
9529-OFXHY;1;United States;California;Elk Creek;95939;39.53222, -122.594879;39,532220;-122,594879
9174-IHETN;1;United States;California;Goodyears Bar;95944;39.564113, -120.868836;39,564113;-120,868836
9644-UMGQA;1;United States;California;Penn Valley;95946;39.203817, -121.19584;39,203817;-121,195840
0872-CASZJ;1;United States;California;Hamilton City;95951;39.732767, -122.042298;39,732767;-122,042298
8164-OCKUJ;1;United States;California;Magalia;95954;39.933852, -121.584371;39,933852;-121,584371
9494-MRNYX;1;United States;California;Meadow Valley;95956;39.937017, -121.058043;39,937017;-121,058043
7945-PRBVF;1;United States;California;Nevada City;95959;39.333737, -120.858667;39,333737;-120,858667
4544-RXFMG;1;United States;California;North San Juan;95960;39.423046, -120.984472;39,423046;-120,984472
3644-QXEHN;1;United States;California;Smartville;95977;39.176595, -121.291692;39,176595;-121,291692
3985-HOYPM;1;United States;California;Washington;95986;39.34128, -120.786867;39,341280;-120,786867
6576-FBXOJ;1;United States;California;Yuba City;95991;39.02741, -121.614982;39,027410;-121,614982
4310-KEDTB;1;United States;California;Yuba City;95993;39.075694, -121.70606;39,075694;-121,706060
7018-FPXHH;1;United States;California;Callahan;96014;41.388397, -122.794636;41,388397;-122,794636
9332-GYWLO;1;United States;California;Fall River Mills;96028;41.017282, -121.468945;41,017282;-121,468945
4184-VODJZ;1;United States;California;Forks Of Salmon;96031;41.232128, -123.194748;41,232128;-123,194748
5949-HGVJL;1;United States;California;Mccloud;96057;41.251322, -122.105209;41,251322;-122,105209
5203-XEHAX;1;United States;California;Macdoel;96058;41.769709, -121.92063;41,769709;-121,920630
1635-HDGFT;1;United States;California;Manton;96059;40.426679, -121.850421;40,426679;-121,850421
5012-YSPJJ;1;United States;California;Nubieber;96068;41.082472, -121.195215;41,082472;-121,195215
8969-PRHFK;1;United States;California;Red Bluff;96080;40.186772, -122.388361;40,186772;-122,388361
9626-WEQRM;1;United States;California;Cedarville;96104;41.505916, -120.152505;41,505916;-120,152505
2188-SXWVT;1;United States;California;Chilcoot;96105;39.872961, -120.198876;39,872961;-120,198876
9558-IHEZX;1;United States;California;Litchfield;96117;40.507272, -120.338228;40,507272;-120,338228
9617-UDPEU;1;United States;California;Loyalton;96118;39.637471, -120.226338;39,637471;-120,226338
4955-VCWBI;1;United States;California;Markleeville;96120;38.735789, -119.85798;38,735789;-119,857980
0083-PIVIK;1;United States;California;Tulelake;96134;41.813521, -121.492666;41,813521;-121,492666
8690-UPCZI;1;United States;California;Los Angeles;90004;34.076259, -118.310715;34,076259;-118,310715
4086-WITJG;1;United States;California;Los Angeles;90007;34.027337, -118.28515;34,027337;-118,285150
6762-NSODU;1;United States;California;Los Angeles;90015;34.039224, -118.266293;34,039224;-118,266293
1074-WVEVG;1;United States;California;Los Angeles;90021;34.029043, -118.239504;34,029043;-118,239504
9979-RGMZT;1;United States;California;Los Angeles;90022;34.02381, -118.156582;34,023810;-118,156582
2108-GLPQB;1;United States;California;Los Angeles;90025;34.046174, -118.446333;34,046174;-118,446333
1122-YJBCS;1;United States;California;Los Angeles;90032;34.078821, -118.177576;34,078821;-118,177576
4990-ALDGW;1;United States;California;Los Angeles;90033;34.050198, -118.210946;34,050198;-118,210946
4779-ZGICK;1;United States;California;Los Angeles;90057;34.061918, -118.277939;34,061918;-118,277939
6810-VCAEX;1;United States;California;Los Angeles;90064;34.037251, -118.423573;34,037251;-118,423573
4075-WKNIU;1;United States;California;Bell;90201;33.970343, -118.171368;33,970343;-118,171368
5090-EMGTC;1;United States;California;Beverly Hills;90210;34.099891, -118.414338;34,099891;-118,414338
5274-XHAKY;1;United States;California;Compton;90222;33.912246, -118.236773;33,912246;-118,236773
0064-SUDOG;1;United States;California;Huntington Park;90255;33.97803, -118.217141;33,978030;-118,217141
4566-NECEV;1;United States;California;Palos Verdes Peninsula;90274;33.788208, -118.404955;33,788208;-118,404955
3733-ZEECP;1;United States;California;Inglewood;90301;33.956445, -118.358634;33,956445;-118,358634
7103-IPXPJ;1;United States;California;Inglewood;90305;33.958134, -118.330905;33,958134;-118,330905
3545-CNWRG;1;United States;California;Santa Monica;90402;34.035849, -118.503508;34,035849;-118,503508
7315-WYOAW;1;United States;California;Santa Monica;90405;34.005439, -118.477507;34,005439;-118,477507
1173-XZPYF;1;United States;California;Torrance;90501;33.833699, -118.314387;33,833699;-118,314387
9530-GRMJG;1;United States;California;Whittier;90601;34.007353, -118.033683;34,007353;-118,033683
6898-RBTLU;1;United States;California;Whittier;90602;33.972119, -118.020188;33,972119;-118,020188
2061-VVFST;1;United States;California;Whittier;90606;33.976678, -118.065875;33,976678;-118,065875
2380-DAMQP;1;United States;California;La Palma;90623;33.850504, -118.039892;33,850504;-118,039892
0164-XAIRP;1;United States;California;La Mirada;90638;33.902045, -118.008961;33,902045;-118,008961
5666-CYCYZ;1;United States;California;Montebello;90640;34.015217, -118.109962;34,015217;-118,109962
4011-ARPHK;1;United States;California;Norwalk;90650;33.905963, -118.08263;33,905963;-118,082630
2144-ESWKO;1;United States;California;San Pedro;90732;33.744119, -118.31448;33,744119;-118,314480
1241-FPMOF;1;United States;California;Seal Beach;90740;33.75462, -118.071128;33,754620;-118,071128
2775-SEFEE;1;United States;California;Wilmington;90744;33.782068, -118.262263;33,782068;-118,262263
9845-QOMAD;1;United States;California;Long Beach;90814;33.771612, -118.143866;33,771612;-118,143866
9739-JLPQJ;1;United States;California;Long Beach;90822;33.778436, -118.118648;33,778436;-118,118648
3855-ONCAR;1;United States;California;Arcadia;91006;34.137319, -118.029837;34,137319;-118,029837
1488-SYSFC;1;United States;California;Arcadia;91007;34.128284, -118.047732;34,128284;-118,047732
0970-QXPXW;1;United States;California;Monrovia;91016;34.1528, -118.000482;34,152800;-118,000482
9572-WUKSB;1;United States;California;South Pasadena;91030;34.110444, -118.156957;34,110444;-118,156957
3174-RKMOW;1;United States;California;Glendale;91201;34.17051, -118.289463;34,170510;-118,289463
1047-RNXZV;1;United States;California;Glendale;91208;34.195386, -118.238508;34,195386;-118,238508
7562-UXTPG;1;United States;California;Canoga Park;91303;34.19829, -118.602203;34,198290;-118,602203
6668-CNMFP;1;United States;California;West Hills;91307;34.199787, -118.68493;34,199787;-118,684930
5681-LLOEI;1;United States;California;Encino;91316;34.150354, -118.518292;34,150354;-118,518292
8212-DJRCH;1;United States;California;Newbury Park;91320;34.172071, -118.946262;34,172071;-118,946262
2030-BTZRO;1;United States;California;Northridge;91325;34.236683, -118.517588;34,236683;-118,517588
2710-WYVXG;1;United States;California;Sun Valley;91352;34.231053, -118.338307;34,231053;-118,338307
6300-BWMJX;1;United States;California;Valencia;91355;34.43987, -118.644609;34,439870;-118,644609
8217-QYOHV;1;United States;California;Burbank;91505;34.174215, -118.345928;34,174215;-118,345928
5060-TQUQN;1;United States;California;Rancho Cucamonga;91701;34.132275, -117.611478;34,132275;-117,611478
8465-SBRXP;1;United States;California;Baldwin Park;91706;34.098275, -117.967399;34,098275;-117,967399
2408-PSJVE;1;United States;California;Chino Hills;91709;33.942895, -117.725644;33,942895;-117,725644
5146-YYFRZ;1;United States;California;Hacienda Heights;91745;33.998471, -117.973758;33,998471;-117,973758
4070-OKWVH;1;United States;California;Mira Loma;91752;33.999992, -117.535395;33,999992;-117,535395
3191-CSNMG;1;United States;California;Upland;91784;34.141146, -117.655583;34,141146;-117,655583
2363-BJLSL;1;United States;California;Bonita;91902;32.67117, -117.00232;32,671170;-117,002320
1956-YIFGE;1;United States;California;Boulevard;91905;32.677097, -116.304991;32,677097;-116,304991
4459-BBGHE;1;United States;California;Descanso;91916;32.912664, -116.635387;32,912664;-116,635387
7619-PLRLP;1;United States;California;Cardiff By The Sea;92007;33.015866, -117.272254;33,015866;-117,272254
5996-EBTKM;1;United States;California;Lakeside;92040;32.909873, -116.906774;32,909873;-116,906774
2405-LBMUW;1;United States;California;Oceanside;92057;33.254497, -117.285879;33,254497;-117,285879
1264-FUHCX;1;United States;California;San Diego;92106;32.71346, -117.236378;32,713460;-117,236378
1904-WAJAA;1;United States;California;Coronado;92118;32.68674, -117.186612;32,686740;-117,186612
6633-SYEUS;1;United States;California;San Diego;92127;33.017518, -117.118456;33,017518;-117,118456
6967-PEJLL;1;United States;California;San Diego;92129;32.961064, -117.134917;32,961064;-117,134917
1684-FLBGS;1;United States;California;San Diego;92139;32.677716, -117.047666;32,677716;-117,047666
2523-EWWZL;1;United States;California;Blythe;92225;33.674583, -114.71612;33,674583;-114,716120
9586-JGQKH;1;United States;California;Cathedral City;92234;33.829583, -116.474131;33,829583;-116,474131
6691-CCIHA;1;United States;California;Joshua Tree;92252;34.167236, -116.281511;34,167236;-116,281511
2823-LKABH;1;United States;California;Rancho Mirage;92270;33.763678, -116.429928;33,763678;-116,429928
0550-DCXLH;1;United States;California;Thermal;92274;33.53604, -116.119222;33,536040;-116,119222
0871-OPBXW;1;United States;California;Escondido;92027;33.141265, -116.967221;33,141265;-116,967221
6840-RESVB;1;United States;California;Adelanto;92301;34.667815, -117.536183;34,667815;-117,536183
1325-USMEC;1;United States;California;Pearblossom;93553;34.445239, -117.894868;34,445239;-117,894868
2724-FJDYW;1;United States;California;Inverness;94937;38.099323, -122.945723;38,099323;-122,945723
8779-QRDMV;1;United States;California;Los Angeles;90022;34.02381, -118.156582;34,023810;-118,156582
7495-OOKFY;1;United States;California;Los Angeles;90063;34.044271, -118.185237;34,044271;-118,185237
3445-HXXGF;1;United States;California;Sierra Madre;91024;34.168686, -118.057505;34,168686;-118,057505
2656-FMOKZ;1;United States;California;Pasadena;91106;34.139402, -118.128658;34,139402;-118,128658
2070-FNEXE;1;United States;California;Pasadena;91107;34.159007, -118.087353;34,159007;-118,087353
0094-OIFMO;1;United States;California;North Hollywood;91605;34.207295, -118.400022;34,207295;-118,400022
9947-OTFQU;1;United States;California;Covina;91722;34.097345, -117.906736;34,097345;-117,906736
0265-EDXBD;1;United States;California;San Diego;92122;32.85723, -117.209757;32,857230;-117,209774
5804-LEPIM;1;United States;California;San Diego;92122;32.85723, -117.209762;32,857230;-117,209774
0623-IIHUG;1;United States;California;San Diego;92122;32.85723, -117.209770;32,857230;-117,209774
9057-MSWCO;1;United States;California;San Diego;92122;32.85723, -117.209772;32,857230;-117,209774
6235-VDHOM;1;United States;California;Riverside;92509;34.004379, -117.447864;34,004379;-117,447864
5609-CEBID;1;United States;California;Hemet;92544;33.644585, -116.871544;33,644585;-116,871544
5956-VKDTT;1;United States;California;Moreno Valley;92557;33.970661, -117.255039;33,970661;-117,255039
2865-TCHJW;1;United States;California;Anaheim;92807;33.848733, -117.788357;33,848733;-117,788357
5192-EBGOV;1;United States;California;Brea;92823;33.924143, -117.79387;33,924143;-117,793870
1626-ERCMM;1;United States;California;Camp Nelson;93208;36.057458, -118.591951;36,057458;-118,591951
0823-HSCDJ;1;United States;California;Temecula;92592;33.507255, -117.029473;33,507255;-117,029473
0727-BMPLR;1;United States;California;Fresno;93706;36.654614, -119.903674;36,654614;-119,903674
0781-LKXBR;1;United States;California;San Francisco;94102;37.7795, -122.419233;37,779500;-122,419233
9889-TMAHG;1;United States;California;Fremont;94539;37.516791, -121.899117;37,516791;-121,899117
9369-XFEHK;1;United States;California;Pleasanton;94566;37.633361, -121.862395;37,633361;-121,862395
1374-DMZUI;1;United States;California;San Ramon;94583;37.766556, -121.976784;37,766556;-121,976784
1989-PRJHP;1;United States;California;Pleasanton;94588;37.685052, -121.912061;37,685052;-121,912061
4822-RVYBB;1;United States;California;Berkeley;94704;37.871416, -122.246597;37,871416;-122,246597
7029-RPUAV;1;United States;California;Los Gatos;95030;37.222842, -121.988727;37,222842;-121,988727
6818-WOBHJ;1;United States;California;Fulton;95439;38.493888, -122.777141;38,493888;-122,777141
8621-MNIHH;1;United States;California;Madison;95653;38.674276, -121.961866;38,674276;-121,961866
0529-ONKER;1;United States;California;Forest Ranch;95942;40.077028, -121.494168;40,077028;-121,494168
5240-IJOQT;1;United States;California;Grass Valley;95949;39.099204, -121.137962;39,099204;-121,137962
8017-LXHFA;1;United States;California;San Diego;92130;32.957195, -117.202542;32,957195;-117,202542
4690-LLKUA;1;United States;California;San Diego;92130;32.957195, -117.202542;32,957195;-117,202542
9490-DFPMD;1;United States;California;San Diego;92130;32.957195, -117.202542;32,957195;-117,202542
8580-AECUZ;1;United States;California;San Diego;92130;32.957195, -117.202542;32,957195;-117,202542
5047-LHVLY;1;United States;California;San Diego;92121;32.898613, -117.202937;32,898613;-117,202937
8375-DKEBR;1;United States;California;Hermosa Beach;90254;33.86532, -118.396336;33,865320;-118,396336
3536-IQCTX;1;United States;California;South Pasadena;91030;34.110444, -118.156957;34,110444;-118,156957
3132-TVFDZ;1;United States;California;Glendale;91202;34.167926, -118.267539;34,167926;-118,267539
6702-OHFWR;1;United States;California;Reseda;91335;34.200175, -118.540958;34,200175;-118,540958
4510-PYUSH;1;United States;California;Sylmar;91342;34.321621, -118.399841;34,321621;-118,399841
4193-ORFCL;1;United States;California;North Hollywood;91606;34.187599, -118.387125;34,187599;-118,387125
4795-KTRTH;1;United States;California;San Diego;92122;32.85723, -117.209774;32,857230;-117,209774
9061-TIHDA;1;United States;California;Murrieta;92563;33.581045, -117.14719;33,581045;-117,147190
4695-WJZUE;1;United States;California;Irvine;92606;33.703976, -117.824172;33,703976;-117,824172
3988-RQIXO;1;United States;California;Corona Del Mar;92625;33.600987, -117.862734;33,600987;-117,862734
2528-HFYZX;1;United States;California;Santa Ana;92706;33.765893, -117.881533;33,765893;-117,881533
5440-FLBQG;1;United States;California;Santa Barbara;93110;34.437945, -119.77191;34,437945;-119,771910
3757-NJYBX;1;United States;California;Nipomo;93444;35.050345, -120.489599;35,050345;-120,489599
8263-JQAIK;1;United States;California;Palmdale;93591;34.598221, -117.79593;34,598221;-117,795930
0022-TCJCI;1;United States;California;Daly City;94015;37.680844, -122.48131;37,680844;-122,481310
5130-IEKQT;1;United States;California;San Francisco;94109;37.794487, -122.42227;37,794487;-122,422270
7576-OYWBN;1;United States;California;San Mateo;94402;37.556634, -122.317723;37,556634;-122,317723
4102-OQUPX;1;United States;California;Sheep Ranch;95250;38.244806, -120.417301;38,244806;-120,417301
0679-IDSTG;1;United States;California;Branscomb;95417;39.710591, -123.682799;39,710591;-123,682799
2815-CPTUL;1;United States;California;Gasquet;95543;41.867908, -123.794144;41,867908;-123,794144
9685-WKZGT;1;United States;California;Carmichael;95608;38.626128, -121.328011;38,626128;-121,328011
8118-LSUEL;1;United States;California;Roseville;95678;38.759751, -121.288545;38,759751;-121,288545
4248-HCETZ;1;United States;California;Sacramento;95814;38.584505, -121.491956;38,584505;-121,491956
9174-FKWZE;1;United States;California;Sacramento;95819;38.567594, -121.437507;38,567594;-121,437507
5307-DZCVC;1;United States;California;Sacramento;95835;38.685069, -121.543709;38,685069;-121,543709
9907-SWKKF;1;United States;California;Twain;95984;40.022184, -121.062384;40,022184;-121,062384
7779-LGOVN;1;United States;California;Paskenta;96074;39.884395, -122.587513;39,884395;-122,587513
3318-OSATS;1;United States;California;Sierra City;96125;39.600599, -120.636358;39,600599;-120,636358
8058-JMEQO;1;United States;California;San Diego;92121;32.898613, -117.202937;32,898613;-117,202937
8276-MQBYC;1;United States;California;Los Angeles;90028;34.099869, -118.326843;34,099869;-118,326843
7056-IMHCC;1;United States;California;Torrance;90501;33.833699, -118.314387;33,833699;-118,314387
8749-JMNKX;1;United States;California;Montebello;90640;34.015217, -118.109962;34,015217;-118,109962
4988-IQIGL;1;United States;California;Canoga Park;91304;34.224377, -118.632656;34,224377;-118,632656
4706-AXVKM;1;United States;California;Stevenson Ranch;91381;34.364153, -118.615583;34,364153;-118,615583
1624-NALOJ;1;United States;California;North Hollywood;91605;34.207295, -118.400022;34,207295;-118,400022
2260-USTRB;1;United States;California;Campo;91906;32.673483, -116.472863;32,673483;-116,472863
